Rentrée scolaire;Région académique;Académie;Département;Commune;Numéro de l'école;Dénomination principale;Patronyme;Secteur;REP;REP +;Nombre total de classes;Nombre total d'élèves;Nombre d'élèves en pré-élémentaire hors ULIS;Nombre d'élèves en élémentaire hors ULIS;Nombre d'élèves en ULIS;Nombre d'élèves en CP hors ULIS;Nombre d'élèves en CE1 hors ULIS;Nombre d'élèves en CE2 hors ULIS;Nombre d'élèves en CM1 hors ULIS;Nombre d'élèves en CM2 hors ULIS;tri;Code Postal
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;CHATEAUGIRON;0351545P;ECOLE PRIMAIRE PRIVEE;ST JEAN BAPTISTE;PRIVE;0;0;4;81;27;54;0;9;13;10;12;10;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-CHATEAUGIRON-0351545P;35410
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;CHATEAUGIRON;0352016B;ECOLE MATERNELLE PUBLIQUE;LE CENTAURE;PUBLIC;0;0;9;230;230;0;0;0;0;0;0;0;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-CHATEAUGIRON-0352016B;35410
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;CHATEAUNEUF-D'ILLE-ET-VILAINE;0351242K;ECOLE PRIMAIRE PRIVEE;STE JEANNE D'ARC;PRIVE;0;0;3;65;28;37;0;11;6;6;9;5;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-CHATEAUNEUF-D'ILLE-ET-VILAINE-0351242K;35430
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;CHATEAUNEUF-D'ILLE-ET-VILAINE;0351645Y;ECOLE PRIMAIRE PUBLIQUE;L'ECOLE DU PARC;PUBLIC;0;0;4;99;35;64;0;13;13;12;12;14;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-CHATEAUNEUF-D'ILLE-ET-VILAINE-0351645Y;35430
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;CHATILLON-EN-VENDELAIS;0350187N;ECOLE PRIMAIRE PUBLIQUE;LE ROCHER INOGUEN;PUBLIC;0;0;6;127;47;80;0;12;14;17;17;20;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-CHATILLON-EN-VENDELAIS-0350187N;35210
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;CHATILLON-EN-VENDELAIS;0351244M;ECOLE PRIMAIRE PRIVEE;STE JEANNE D'ARC;PRIVE;0;0;5;121;44;77;0;20;12;13;16;16;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-CHATILLON-EN-VENDELAIS-0351244M;35210
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;CHAUVIGNE;0351816J;ECOLE PRIMAIRE PUBLIQUE;ECOLE PUBLIQUE;PUBLIC;1;0;4;67;25;42;0;6;6;9;8;13;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-CHAUVIGNE-0351816J;35490
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;CHAVAGNE;0350192U;ECOLE ELEMENTAIRE PUBLIQUE;ECOLE PUBLIQUE;PUBLIC;0;0;8;175;0;175;0;30;28;35;38;44;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-CHAVAGNE-0350192U;35310
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;CHAVAGNE;0351817K;ECOLE MATERNELLE PUBLIQUE;ECOLE PUBLIQUE;PUBLIC;0;0;4;90;90;0;0;0;0;0;0;0;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-CHAVAGNE-0351817K;35310
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;CHAVAGNE;0352407B;ECOLE PRIMAIRE PRIVEE;STE ANNE;PRIVE;0;0;6;148;54;94;0;19;20;24;16;15;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-CHAVAGNE-0352407B;35310
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;CHELUN;0351731S;ECOLE ELEMENTAIRE PRIVEE;NOTRE DAME;PRIVE;0;0;2;33;0;33;0;6;13;5;4;5;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-CHELUN-0351731S;35640
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;CHERRUEIX;0351646Z;ECOLE PRIMAIRE PUBLIQUE;LES MOULINS;PUBLIC;1;0;3;44;18;26;0;4;7;5;5;5;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-CHERRUEIX-0351646Z;35120
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;CHEVAIGNE;0350195X;ECOLE PRIMAIRE PUBLIQUE;JULES VERNE;PUBLIC;0;0;9;220;83;137;0;32;28;30;25;22;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-CHEVAIGNE-0350195X;35250
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;CHEVAIGNE;0351253X;ECOLE PRIMAIRE PRIVEE;STE THERESE;PRIVE;0;0;4;85;34;51;0;13;5;11;10;12;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-CHEVAIGNE-0351253X;35250
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;CINTRE;0350196Y;ECOLE PRIMAIRE PUBLIQUE;ARC-EN-CIEL;PUBLIC;0;0;10;231;82;149;0;22;36;36;28;27;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-CINTRE-0350196Y;35310
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;CINTRE;0351254Y;ECOLE PRIMAIRE PRIVEE;ST JOSEPH;PRIVE;0;0;4;101;41;60;0;15;15;12;12;6;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-CINTRE-0351254Y;35310
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;CLAYES;0350197Z;ECOLE PRIMAIRE PUBLIQUE;ECOLE PUBLIQUE;PUBLIC;0;0;5;110;37;73;0;12;15;14;16;16;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-CLAYES-0350197Z;35590
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;COESMES;0351732T;ECOLE PRIMAIRE PRIVEE;STE JEANNE D'ARC;PRIVE;0;0;3;64;19;45;0;16;8;0;0;21;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-COESMES-0351732T;35134
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;COESMES;0351752P;ECOLE PRIMAIRE PUBLIQUE;LE TEMPS DES CERISES;PUBLIC;0;0;5;113;37;76;0;10;15;18;15;18;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-COESMES-0351752P;35134
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;COMBLESSAC;0351733U;ECOLE ELEMENTAIRE PRIVEE;NOTRE DAME DE LORETTE;PRIVE;0;0;2;44;0;44;0;0;0;15;11;18;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-COMBLESSAC-0351733U;35330
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;COMBOURG;0350203F;ECOLE ELEMENTAIRE PUBLIQUE;ECOLE PUBLIQUE;PUBLIC;0;0;13;274;0;262;12;48;54;55;64;41;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-COMBOURG-0350203F;35270
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;COMBOURG;0352443R;ECOLE PRIMAIRE PRIVEE;STE ANNE;PRIVE;0;0;11;280;94;186;0;41;23;54;37;31;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-COMBOURG-0352443R;35270
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;COMBOURG;0352488P;ECOLE MATERNELLE PUBLIQUE;PAULINE KERGOMARD;PUBLIC;0;0;6;139;139;0;0;0;0;0;0;0;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-COMBOURG-0352488P;35270
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;COMBOURTILLE;0351263H;ECOLE ELEMENTAIRE PRIVEE;LE SACRE COEUR;PRIVE;0;0;3;57;0;57;0;0;0;13;18;26;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-COMBOURTILLE-0351263H;35210
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;CORNILLE;0351264J;ECOLE PRIMAIRE PRIVEE;STE ANNE;PRIVE;0;0;5;111;49;62;0;23;19;20;0;0;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-CORNILLE-0351264J;35500
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;CORPS-NUDS;0350208L;ECOLE PRIMAIRE PUBLIQUE;JACQUES-YVES COUSTEAU;PUBLIC;0;0;12;281;105;176;0;34;32;29;40;41;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-CORPS-NUDS-0350208L;35150
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;CORPS-NUDS;0351267M;ECOLE PRIMAIRE PRIVEE;ST JOSEPH;PRIVE;0;0;4;105;43;62;0;14;13;12;9;14;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-CORPS-NUDS-0351267M;35150
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;CREVIN;0351753R;ECOLE PRIMAIRE PUBLIQUE;L'ARC-EN-CIEL;PUBLIC;0;0;15;323;102;208;13;33;41;60;35;39;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-CREVIN-0351753R;35320
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;CUGUEN;0351649C;ECOLE PRIMAIRE PUBLIQUE;ECOLE PUBLIQUE;PUBLIC;0;0;4;90;37;53;0;11;5;7;19;11;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-CUGUEN-0351649C;35270
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;DINARD;0350218X;ECOLE MATERNELLE PUBLIQUE;JULES VERNE;PUBLIC;0;0;4;90;90;0;0;0;0;0;0;0;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-DINARD-0350218X;35800
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;DINARD;0351015N;ECOLE ELEMENTAIRE PUBLIQUE;CLAUDE DEBUSSY;PUBLIC;0;0;9;196;0;185;11;35;35;38;42;35;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-DINARD-0351015N;35800
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;DINARD;0351818L;ECOLE MATERNELLE PUBLIQUE;PAUL SIGNAC;PUBLIC;0;0;3;50;50;0;0;0;0;0;0;0;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-DINARD-0351818L;35800
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;DINARD;0351860G;ECOLE ELEMENTAIRE PUBLIQUE;ALAIN COLAS;PUBLIC;0;0;4;94;0;94;0;22;18;19;17;18;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-DINARD-0351860G;35800
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;DINARD;0352405Z;ECOLE PRIMAIRE PRIVEE;NOTRE DAME DE LA MER;PRIVE;0;0;5;135;52;83;0;16;17;20;15;15;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-DINARD-0352405Z;35800
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;DINGE;0350221A;ECOLE PRIMAIRE PUBLIQUE;ANNE SYLVESTRE;PUBLIC;0;0;6;140;47;93;0;6;21;22;17;27;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-DINGE-0350221A;35440
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;DINGE;0351275W;ECOLE ELEMENTAIRE PRIVEE;LA SAINTE FAMILLE;PRIVE;0;0;4;75;26;49;0;6;11;11;9;12;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-DINGE-0351275W;35440
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;DOL-DE-BRETAGNE;0350224D;ECOLE PRIMAIRE PUBLIQUE;LOUISE MICHEL;PUBLIC;1;0;19;314;106;196;12;36;33;40;39;48;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-DOL-DE-BRETAGNE-0350224D;35120
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;DOL-DE-BRETAGNE;0351276X;ECOLE PRIMAIRE PRIVEE;NOTRE DAME;PRIVE;0;0;14;324;95;217;12;37;42;39;56;43;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-DOL-DE-BRETAGNE-0351276X;35120
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;DOMAGNE;0350226F;ECOLE PRIMAIRE PUBLIQUE;LA GLYCINE;PUBLIC;0;0;9;191;67;124;0;25;25;21;32;21;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-DOMAGNE-0350226F;35113
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;DOMAGNE;0351279A;ECOLE PRIMAIRE PRIVEE;ST VINCENT DE PAUL;PRIVE;0;0;5;111;44;67;0;18;12;8;15;14;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-DOMAGNE-0351279A;35113
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;DOMALAIN;0352214S;ECOLE PRIMAIRE PRIVEE;STE ANNE;PRIVE;0;0;7;175;75;100;0;19;19;15;23;24;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-DOMALAIN-0352214S;35680
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;DOMLOUP;0350228H;ECOLE PRIMAIRE PUBLIQUE;JEAN DE LA FONTAINE;PUBLIC;0;0;14;323;116;207;0;36;30;38;58;45;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-DOMLOUP-0350228H;35410
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;DOMLOUP;0351285G;ECOLE PRIMAIRE PRIVEE;STE JEANNE D'ARC;PRIVE;0;0;8;192;76;116;0;29;26;19;28;14;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-DOMLOUP-0351285G;35410
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;DOURDAIN;0351650D;ECOLE PRIMAIRE PUBLIQUE;LES COURS D'EAU;PUBLIC;0;0;6;127;51;76;0;19;13;18;11;15;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-DOURDAIN-0351650D;35450
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;EANCE;0351289L;ECOLE PRIMAIRE PRIVEE;STE ANNE;PRIVE;0;0;1;24;24;0;0;0;0;0;0;0;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-EANCE-0351289L;35640
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;EPINIAC;0351292P;ECOLE PRIMAIRE PRIVEE;NOTRE DAME DU SACRE COEUR;PRIVE;0;0;6;138;54;84;0;11;23;14;18;18;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-EPINIAC-0351292P;35120
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;ERBREE;0352336Z;ECOLE PRIMAIRE PRIVEE;STE ANNE;PRIVE;0;0;7;155;50;105;0;20;16;23;29;17;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-ERBREE-0352336Z;35500
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;ERCE-EN-LAMEE;0350233N;ECOLE PRIMAIRE PUBLIQUE;JULES VERNE;PUBLIC;0;0;6;120;48;72;0;13;17;15;16;11;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-ERCE-EN-LAMEE-0350233N;35620
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;ERCE-EN-LAMEE;0351296U;ECOLE PRIMAIRE PRIVEE;ST FRANCOIS;PRIVE;0;0;4;89;37;52;0;10;10;9;14;9;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-ERCE-EN-LAMEE-0351296U;35620
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;ERCE-PRES-LIFFRE;0351652F;ECOLE PRIMAIRE PUBLIQUE;PAUL-EMILE VICTOR;PUBLIC;0;0;9;193;66;127;0;25;24;23;28;27;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-ERCE-PRES-LIFFRE-0351652F;35340
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;ERCE-PRES-LIFFRE;0351701J;ECOLE PRIMAIRE PRIVEE;LE SACRE COEUR;PRIVE;0;0;3;65;35;30;0;9;9;4;3;5;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-ERCE-PRES-LIFFRE-0351701J;35340
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;ESSE;0351300Y;ECOLE PRIMAIRE PRIVEE;ST ANTOINE;PRIVE;0;0;3;54;21;33;0;8;1;6;11;7;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-ESSE-0351300Y;35150
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;ETRELLES;0351301Z;ECOLE PRIMAIRE PRIVEE;NOTRE DAME DE LOURDES;PRIVE;0;0;8;191;80;111;0;19;18;16;22;36;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-ETRELLES-0351301Z;35370
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;ETRELLES;0352750Z;ECOLE PRIMAIRE PUBLIQUE;ROBERT DOISNEAU;PUBLIC;0;0;5;113;50;63;0;14;11;12;16;10;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-ETRELLES-0352750Z;35370
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;FEINS;0351016P;ECOLE PRIMAIRE PUBLIQUE;PIERRE-MARIE CHOLLET;PUBLIC;0;0;5;116;41;75;0;11;13;13;25;13;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-FEINS-0351016P;35440
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;FLEURIGNE;0351306E;ECOLE PRIMAIRE PRIVEE;ST JOSEPH;PRIVE;0;0;4;90;66;24;0;24;0;0;0;0;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-FLEURIGNE-0351306E;35133
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;FOUGERES;0350253K;ECOLE MATERNELLE PUBLIQUE;RAOUL II;PUBLIC;0;0;1;20;20;0;0;0;0;0;0;0;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-FOUGERES-0350253K;35300
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;FOUGERES;0350255M;ECOLE MATERNELLE PUBLIQUE;LA MADELEINE;PUBLIC;0;0;3;65;65;0;0;0;0;0;0;0;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-FOUGERES-0350255M;35300
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;FOUGERES;0350256N;ECOLE PRIMAIRE PUBLIQUE;ODILE GAUTRY;PUBLIC;0;0;7;157;41;116;0;24;20;20;23;29;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-FOUGERES-0350256N;35300
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;FOUGERES;0350948R;ECOLE PRIMAIRE PUBLIQUE;LES BLEUETS;PUBLIC;0;0;9;193;81;112;0;26;21;29;15;21;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-FOUGERES-0350948R;35300
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;FOUGERES;0351017R;ECOLE ELEMENTAIRE PUBLIQUE;LA CHATTIERE;PUBLIC;0;0;5;115;0;115;0;22;21;22;24;26;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-FOUGERES-0351017R;35300
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;FOUGERES;0351318T;ECOLE PRIMAIRE PRIVEE;NOTRE DAME DE PONTMAIN;PRIVE;0;0;3;69;26;43;0;8;11;4;15;5;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-FOUGERES-0351318T;35300
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;FOUGERES;0351861H;ECOLE PRIMAIRE PUBLIQUE;DU GUESCLIN;PUBLIC;0;0;10;199;73;114;12;25;21;21;31;16;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-FOUGERES-0351861H;35300
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;FOUGERES;0352074P;ECOLE PRIMAIRE PRIVEE;ST JEAN BAPTISTE DE LA SALLE;PRIVE;0;0;7;170;61;109;0;17;19;25;23;25;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-FOUGERES-0352074P;35300
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;FOUGERES;0352280N;ECOLE PRIMAIRE PRIVEE;JEAN DE LA MENNAIS;PRIVE;0;0;5;129;46;83;0;18;12;18;14;21;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-FOUGERES-0352280N;35300
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;FOUGERES;0352406A;ECOLE PRIMAIRE PRIVEE;ST JOSEPH LA MOUSSAYE;PRIVE;0;0;9;226;81;139;6;21;34;22;30;32;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-FOUGERES-0352406A;35300
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;FOUGERES;0352445T;ECOLE PRIMAIRE PRIVEE;ST JOSEPH DE BONABRY;PRIVE;0;0;9;211;78;120;13;20;24;28;24;24;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-FOUGERES-0352445T;35300
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;FOUGERES;0352519Y;ECOLE PRIMAIRE PUBLIQUE;LA FORAIRIE;PUBLIC;0;0;8;185;83;102;0;21;20;25;19;17;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-FOUGERES-0352519Y;35300
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;FOUGERES;0352865Z;ECOLE PRIMAIRE PRIVEE;DIWAN;PRIVE;0;0;3;24;11;13;0;3;4;3;0;3;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-FOUGERES-0352865Z;35300
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;GAEL;0350260T;ECOLE PRIMAIRE PUBLIQUE;LES PRES VERTS;PUBLIC;0;0;4;87;35;52;0;13;13;10;5;11;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-GAEL-0350260T;35290
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;GAEL;0351322X;ECOLE PRIMAIRE PRIVEE;ST FRANCOIS;PRIVE;0;0;4;74;21;53;0;9;20;0;12;12;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-GAEL-0351322X;35290
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;GAHARD;0350262V;ECOLE PRIMAIRE PUBLIQUE;ECOLE DE LA FONTAINE;PUBLIC;0;0;7;141;46;95;0;21;14;19;14;27;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-GAHARD-0350262V;35490
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;GENNES-SUR-SEICHE;0350265Y;ECOLE PRIMAIRE PUBLIQUE;PIERRE-GILLES DE GENNES;PUBLIC;0;0;4;88;24;64;0;16;12;12;11;13;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-GENNES-SUR-SEICHE-0350265Y;35370
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;GEVEZE;0350266Z;ECOLE ELEMENTAIRE PUBLIQUE;LEONARD DE VINCI;PUBLIC;0;0;13;280;0;267;13;58;64;43;44;58;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-GEVEZE-0350266Z;35850
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;GEVEZE;0351736X;ECOLE PRIMAIRE PRIVEE;STE MARIE;PRIVE;0;0;13;340;127;213;0;48;46;41;39;39;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-GEVEZE-0351736X;35850
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;GEVEZE;0352094L;ECOLE MATERNELLE PUBLIQUE;LEONARD DE VINCI;PUBLIC;0;0;7;184;184;0;0;0;0;0;0;0;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-GEVEZE-0352094L;35850
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;GOSNE;0350267A;ECOLE PRIMAIRE PUBLIQUE;NOMINOE;PUBLIC;0;0;6;135;39;96;0;22;17;20;20;17;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-GOSNE-0350267A;35140
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;GOSNE;0351329E;ECOLE PRIMAIRE PRIVEE;JEANNE-MARIE LEBOSSE;PRIVE;0;0;5;119;43;76;0;14;17;15;16;14;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-GOSNE-0351329E;35140
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;GOVEN;0350270D;ECOLE ELEMENTAIRE PUBLIQUE;LA MARELLE;PUBLIC;0;0;8;170;0;170;0;34;26;41;28;41;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-GOVEN-0350270D;35580
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;GOVEN;0351737Y;ECOLE PRIMAIRE PRIVEE;ST GUENOLE;PRIVE;0;0;8;186;71;115;0;20;27;22;31;15;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-GOVEN-0351737Y;35580
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;GOVEN;0352034W;ECOLE MATERNELLE PUBLIQUE;LA MARELLE;PUBLIC;0;0;4;85;85;0;0;0;0;0;0;0;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-GOVEN-0352034W;35580
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;GRAND-FOUGERAY;0351333J;ECOLE PRIMAIRE PRIVEE;STE ANNE;PRIVE;0;0;6;135;38;97;0;12;14;30;19;22;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-GRAND-FOUGERAY-0351333J;35390
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;GRAND-FOUGERAY;0352250F;ECOLE PRIMAIRE PUBLIQUE;GASTON TARDIF;PUBLIC;0;0;8;202;65;137;0;26;24;27;23;37;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-GRAND-FOUGERAY-0352250F;35390
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;GUICHEN;0351018S;ECOLE PRIMAIRE PUBLIQUE;JEAN CHARCOT;PUBLIC;0;0;17;385;122;250;13;43;46;48;63;50;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-GUICHEN-0351018S;35580
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;GUICHEN;0351704M;ECOLE PRIMAIRE PRIVEE;STE MARIE;PRIVE;0;0;4;96;37;59;0;10;17;8;13;11;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-GUICHEN-0351704M;35580
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;GUICHEN;0352020F;ECOLE PRIMAIRE PUBLIQUE;MARCEL GREFF;PUBLIC;0;0;9;211;77;134;0;35;25;24;20;30;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-GUICHEN-0352020F;35580
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;GUICHEN;0352153A;ECOLE PRIMAIRE PRIVEE;ST MARTIN;PRIVE;0;0;8;203;79;124;0;25;24;22;27;26;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-GUICHEN-0352153A;35580
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;GUICHEN;0352693M;ECOLE PRIMAIRE PUBLIQUE;LES CALLUNES;PUBLIC;0;0;9;218;83;135;0;26;22;30;31;26;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-GUICHEN-0352693M;35580
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;GUIGNEN;0351343V;ECOLE PRIMAIRE PRIVEE;ST JOSEPH;PRIVE;0;0;12;289;117;172;0;26;36;35;39;36;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-GUIGNEN-0351343V;35580
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;GUIGNEN;0352403X;ECOLE PRIMAIRE PUBLIQUE;AIME BAILLEUL;PUBLIC;0;0;10;224;83;141;0;20;21;28;31;41;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-GUIGNEN-0352403X;35580
