code_region;libelle_region;code_academie;libelle_academie;code_departement;libelle_departement;code_postal;code_insee;libelle_commune;lieu_dit;Type_et_Libelle;No_de_voie_debut;Indice_de_repetition_debut;No_de_voie_fin;Indice_de_repetition_fin;Parite;Code_RNE;Secteur_unique
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35720;35308;Mesnil-Roc'h;TRESSE;LOTISSEMENT LE DOMAINE DES DRUIDES;1;;9999;;PI;0350708E;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35500;35360;Vitré;;IMPASSE ANITA CONTI;1;;9999;;PI;0351909K;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35400;35288;Saint-Malo;;PLACE DU MARCHE AUX LEGUMES;1;;9999;;PI;0350044H;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;;35127;Guignen;;;;;;;;0352957Z;O
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35400;35288;Saint-Malo;;AVENUE DU MIROIR AUX FEES;1;;9999;;PI;0350896J;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35500;35360;Vitré;;CHEMIN CHAMPLET;1;;9999;;PI;0351909K;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35500;35360;Vitré;;RUE DU 70E REGIMENT D INFANTERIE;1;;9999;;PI;0351909K;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35000;35238;Rennes;;BOULEVARD ST JEAN BAPTISTE DE LA SALLE;1;;9999;;PI;0351638R;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;;35220;Piré-Chancé;;;;;;;;0351053E;O
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35400;35288;Saint-Malo;;AVENUE SAINT MICHEL;1;;9999;;PI;0350044H;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;;35229;Pocé-les-Bois;;;;;;;;0352008T;O
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;;35221;Pléchâtel;;;;;;;;0350970P;O
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35500;35360;Vitré;;RUE DE DOMALAIN;1;;9999;;PI;0352008T;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35500;35360;Vitré;;BOULEVARD LOUIS GIROUX;1;;5;;PI;0352008T;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35500;35360;Vitré;;RUE DE REDON;1;;9999;;PI;0352008T;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35500;35360;Vitré;;RUE GEORGES AUMONT;1;;9999;;PI;0352008T;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35000;35238;Rennes;;RUE DES CHEVRONS;1;;9999;;PI;0351638R;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35700;35238;Rennes;;AVENUE DU GALET;1;;9999;;PI;0350027P;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35000;35238;Rennes;;RUE DE LA BARRE THOMAS;1;;9999;;PI;0351638R;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35000;35238;Rennes;;RUE EMILIENNE MOREAU EVRARD;1;;9999;;PI;0350033W;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;;35006;Argentré-du-Plessis;;;;;;;;0352008T;O
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;;35007;Aubigné;;;;;;;;0351849V;O
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;;35013;Bains-sur-Oust;;;;;;;;0351969A;O
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;;35027;Boisgervilly;;;;;;;;0352247C;O
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;;35030;La Bosse-de-Bretagne;;;;;;;;0352860U;O
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;;35047;Bruz;;;;;;;;0350002M;O
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;;35059;La Chapelle-des-Fougeretz;;;;;;;;0352274G;O
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;;35059;La Chapelle-des-Fougeretz;;;;;;;;0352760K;O
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;;35082;Coësmes;;;;;;;;0351882F;O
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;;35086;Combourtillé;;;;;;;;0350762N;O
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;;35088;Corps-Nuds;;;;;;;;0351053E;O
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;;35098;La Dominelais;;;;;;;;0350970P;O
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;;35109;Etrelles;;;;;;;;0352008T;O
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;;35112;Fleurigné;;;;;;;;0350762N;O
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;ALLEE D ANCENIS;1;;9999;;PI;0350762N;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;ALLEE DE LA HAIE DES CHENES;1;;9999;;PI;0350762N;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;ALLEE DE LA HERONNIERE;1;;9999;;PI;0350967L;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;ALLEE DES MIMOSAS;1;;9999;;PI;0350762N;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;ALLEE DU MANEGE;1;;9999;;I;0350967L;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;ALLEE DU MONT DOL;1;;9999;;PI;0350967L;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;ALLEE DU PORTAL;1;;9999;;PI;0350762N;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;ALLEE GERARD DE NERVAL;1;;9999;;I;0350967L;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;AVENUE DE LA VERRERIE;1;;9999;;PI;0350967L;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;AVENUE DU GENERAL DE GAULLE;1;;9999;;PI;0350762N;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;BOULEVARD DE GROSLAY;26;;36;;P;0350762N;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;BOULEVARD DES DEPORTES;1;;9999;;PI;0350762N;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;BOULEVARD NELSON MANDELA;1;;9999;;PI;0350967L;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;CHEMIN DE LA FORAIRIE;2;;9999;;P;0350967L;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;CHEMIN DE LA GUESDONNIERE;1;;9999;;PI;0350762N;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;CHEMIN DE LA HAYE;1;;9999;;I;0350967L;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;CHEMIN DE LA SALLE VERTE;2;;9999;;P;0350967L;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;CHEMIN DE PARON;1;;9999;;I;0350967L;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;CHEMIN DE ROBINSON;1;;9999;;PI;0350967L;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;CHEMIN DU CRIME;1;;9999;;PI;0350967L;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;CHEMIN SOUS LE TERTRE;1;;9999;;I;0350967L;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;IMPASSE DES ORIERES;1;;9999;;PI;0350762N;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;IMPASSE DU CHEVAL NOIR;1;;9999;;PI;0350967L;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;CHEMIN DE LA BAYETTE ROUSSE;1;;9999;;I;0350762N;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;LA SERMANDIERE;1;;9999;;I;0350762N;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;MOULIN DE GROSLAY;1;;9999;;I;0350967L;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;LIEU DIT PARON;2;;9999;;P;0350967L;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;PLACE ARISTIDE BRIAND;1;;9999;;PI;0350762N;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;PLACE DE LA GRANDE DOUVE;1;;9999;;PI;0350762N;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;PLACE DE L HOTEL DE VILLE;1;;9999;;I;0350762N;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;PLACE DU MARCHIX;1;;9999;;PI;0350762N;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;PLACE JEAN GUEHENNO;1;;9999;;I;0350762N;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;RESIDENCE BEAUMANOIR;1;;9999;;PI;0350967L;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;RESIDENCE DES URBANISTES;1;;9999;;I;0350967L;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;RESIDENCE DU GUE PAILLOUX;1;;9999;;PI;0350762N;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;RESIDENCE LES JARDINS DE JEANNE;1;;9999;;PI;0350967L;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;RUE ABBE BRIDEL;2;;9999;;P;0350762N;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;RUE AMAND DAGNET;1;;9999;;PI;0350762N;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;RUE ANNE BOIVENT;1;;9999;;PI;0350762N;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;RUE ARMAND HAREL;1;;9999;;PI;0350762N;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;RUE DE CARENTAN;1;;9999;;PI;0350967L;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;RUE DE DINARD;1;;9999;;I;0350967L;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;RUE LA CROIX HAMON;1;;9999;;PI;0350762N;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;RUE DE LA FORET;1;;9999;;PI;0350967L;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;RUE DE LA LANDE DU BAS;1;;9999;;PI;0350762N;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;RUE DE LA MADELEINE;1;;9999;;PI;0350762N;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;RUE DE LA PINTERIE;1;;9999;;PI;0350762N;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;RUE DE LAVAL;1;;9999;;PI;0350762N;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;RUE DE L ECHANGE;1;;9999;;PI;0350762N;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;RUE DE VERDUN;1;;9999;;PI;0350762N;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;RUE COMBATTANTS AFRIQUE DU NOR;1;;9999;;PI;0350762N;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;RUE DES COMPAGNONS D EMMAUS;1;;9999;;PI;0350967L;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;RUE DES FONTAINES;1;;9999;;PI;0350762N;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;RUE DES FONTAINES DU PARC;1;;9999;;PI;0350967L;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;RUE DES PRES;1;;9999;;I;0350967L;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;RUE DES SABOTIERS;1;;9999;;PI;0350967L;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;RUE DES TANNEURS;1;;9999;;PI;0350762N;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;RUE DES TILLEULS;1;;9999;;PI;0350967L;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;RUE DES VALLEES;1;;9999;;PI;0350762N;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;RUE DU CHEVAL NOIR;1;;9999;;PI;0350967L;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;RUE DU COMMANDANT VICTOR PANNI;1;;9999;;PI;0350762N;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;RUE DU GUE LANDRY;1;;9999;;PI;0350967L;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;RUE DU GUE MAHEU;1;;9999;;PI;0350762N;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;RUE DU MOULIN DE GALACHE;1;;9999;;PI;0350762N;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;RUE EUGENE TREBOURG;1;;9999;;PI;0350762N;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;RUE GEORGES FRANJU;1;;9999;;PI;0350967L;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;RUE GUYNEMER;1;;9999;;PI;0350762N;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;RUE JACQUES PREVERT;1;;9999;;PI;0350762N;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;RUE JOSEPH TROPEE;1;;9999;;PI;0350762N;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;RUE LEBOUTEILLER;1;;9999;;I;0350762N;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;RUE LEON MAUPILLE;1;;9999;;PI;0350762N;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;RUE LOUIS GARIN;1;;9999;;PI;0350967L;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;RUE MARC SANGNIER;1;;9999;;PI;0350762N;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;RUE MATHURIN MEHEUT;1;;9999;;PI;0350967L;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;RUE MELOUIN;1;;9999;;PI;0350967L;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;RUE PASTEUR;1;;9999;;PI;0350762N;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;RUE PIERRE ET MARIE CURIE;1;;9999;;PI;0350967L;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;RUE PIERRE LEMARIE;1;;9999;;PI;0350967L;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;RUE PORTE SAINT LEONARD;1;;9999;;PI;0350762N;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;RUE RENE LE PAYS;1;;9999;;PI;0350967L;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;RUE SIMONE DE BEAUVOIR;1;;9999;;PI;0350762N;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;RUELLE DES SABOTIERS;1;;9999;;PI;0350967L;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;VILLAGE DE LA ROULAIS;1;;9999;;PI;0350762N;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;;35120;Gévezé;;;;;;;;0352760K;O
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;;35124;Grand-Fougeray;;;;;;;;0350970P;O
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;;35133;Iffendic;;;;;;;;0351791G;O
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;;35140;Lalleu;;;;;;;;0351882F;O
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;;35141;Landavran;;;;;;;;0351909K;O
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;;35143;Landujan;;;;;;;;0352247C;O
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;;35144;Langan;;;;;;;;0350057X;O
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;;35145;Langon;;;;;;;;0350969N;O
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;;35146;Langouet;;;;;;;;0350057X;O
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;;35154;Livré-sur-Changeon;;;;;;;;0350039C;O
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;;35156;Longaulnay;;;;;;;;0350051R;O
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;;35157;Le Loroux;;;;;;;;0350967L;O
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;;35159;Lourmais;;;;;;;;0350707D;O
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;;35160;Loutehel;;;;;;;;0350017D;O
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;;35174;Mellé;;;;;;;;0350041E;O
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;;35232;Princé;;;;;;;;0351909K;O
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;;35236;Redon;;;;;;;;0351969A;O
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35700;35238;Rennes;;ALLEE ABBE ALPHONSE JARRY;1;;9999;;I;0350913C;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35000;35238;Rennes;;ALLEE ADELE DE BRETAGNE;1;;9999;;PI;0350965J;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35000;35238;Rennes;;ALLEE ADOLPHE BOBIERRE;1;;9999;;PI;0350895H;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35000;35238;Rennes;;ALLEE ADOLPHE ORAIN;2;;9999;;P;0351796M;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35700;35238;Rennes;;ALLEE ALBERT JUGON;1;;9999;;PI;0350027P;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35000;35238;Rennes;;ALLEE ALFRED JARRY;1;;9999;;PI;0350759K;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35700;35238;Rennes;;ALLEE ANDRE CHENIER;1;;9999;;PI;0350913C;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35000;35238;Rennes;;ALLEE BERNARD JOSSE;1;;9999;;PI;0350760L;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35000;35238;Rennes;;ALLEE BISSON;1;;9999;;PI;0351796M;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35700;35238;Rennes;;ALLEE CAMILLE GODET;1;;9999;;PI;0350913C;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35000;35238;Rennes;;ALLEE CHANOINE LOUIS RAISON;1;;9999;;I;0350965J;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35000;35238;Rennes;;ALLEE CHARLES COLLIN;1;;9999;;PI;0351638R;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35000;35238;Rennes;;ALLEE COYSEVOX;1;;9999;;PI;0350759K;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35700;35238;Rennes;;ALLEE D AUDIERNE;1;;9999;;PI;0350913C;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35700;35238;Rennes;;ALLEE DE CANCALE;1;;9999;;PI;0350027P;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35700;35238;Rennes;;ALLEE DE DOUARNENEZ;1;;9999;;PI;0350913C;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35200;35238;Rennes;;ALLEE DE FINLANDE;1;;9999;;PI;0350963G;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35200;35238;Rennes;;ALLEE DE GENEVE;2;;9999;;P;0351851X;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35000;35238;Rennes;;ALLEE DE GUICHEN;1;;9999;;PI;0350895H;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35200;35238;Rennes;;ALLEE DE LA MARITZA;1;;9999;;PI;0350963G;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35200;35238;Rennes;;ALLEE DE LITUANIE;1;;9999;;PI;0350963G;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35200;35238;Rennes;;ALLEE DE LUCERNE;1;;9999;;PI;0351851X;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35700;35238;Rennes;;ALLEE DE PONT AVEN;1;;9999;;PI;0350913C;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35000;35238;Rennes;;ALLEE DE TOURAINE;1;;9999;;PI;0351796M;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35200;35238;Rennes;;ALLEE DES ACORES;1;;9999;;PI;0351851X;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35700;35238;Rennes;;ALLEE DES BAS JARDINS;1;;9999;;I;0350027P;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35000;35238;Rennes;;ALLEE DES CEVENNES;1;;9999;;PI;0351796M;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35700;35238;Rennes;;ALLEE DES ILES CHAUSEY;1;;9999;;PI;0350027P;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35200;35238;Rennes;;ALLEE DES MATELOUERES;1;;9999;;PI;0350963G;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35700;35238;Rennes;;ALLEE D HENNEBONT;1;;9999;;PI;0350913C;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35000;35238;Rennes;;ALLEE EMILE MARIE BESNARD;1;;9999;;PI;0351796M;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35000;35238;Rennes;;RUE FERDINAND;1;;9999;;PI;0350760L;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35000;35238;Rennes;;ALLEE FLORA TRISTAN;1;;9999;;PI;0350965J;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35000;35238;Rennes;;ALLEE FRANCOIS MAURIAC;1;;9999;;PI;0350760L;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35000;35238;Rennes;;ALLEE GEOFFROY DE PONTBLANC;1;;9999;;PI;0350895H;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35000;35238;Rennes;;ALLEE GEOFFROY DE PONTBLANC;1;;9999;;PI;0351638R;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35000;35238;Rennes;;ALLEE HENRI GUERIN;1;;9999;;PI;0350760L;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35700;35238;Rennes;;ALLEE HYACINTHE CHARLES MEAULLE;1;;9999;;PI;0350913C;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35000;35238;Rennes;;ALLEE JACQUES BREL;1;;9999;;PI;0350965J;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35000;35238;Rennes;;ALLEE JACQUES CARTIER;1;;9999;;PI;0350033W;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35000;35238;Rennes;;ALLEE JACQUES MARIE GLEZEN;1;;9999;;PI;0351796M;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35000;35238;Rennes;;ALLEE JACQUES NOEL SANE;1;;9999;;PI;0350760L;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35200;35238;Rennes;;ALLEE JEAN DE COATANLEM;1;;9999;;PI;0350963G;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35700;35238;Rennes;;ALLEE JEAN DE LA VARENDE;1;;9999;;PI;0350027P;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35000;35238;Rennes;;ALLEE JEAN SEBASTIEN BACH;1;;9999;;PI;0350965J;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35000;35238;Rennes;;ALLEE JEAN TURMEAU;1;;9999;;PI;0350759K;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35000;35238;Rennes;;ALLEE LOUIS LUCIPIA;1;;9999;;PI;0350760L;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35700;35238;Rennes;;ALLEE MATHURIN HARDY DE LA LARGE;1;;9999;;PI;0350913C;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35200;35238;Rennes;;ALLEE RENNES LES BAINS;1;;9999;;PI;0351851X;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35700;35238;Rennes;;ALLEE SAINTE MARIE;1;;9999;;PI;0351796M;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35700;35238;Rennes;;ALLEE SAINTE SOPHIE;1;;9999;;PI;0351796M;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35700;35238;Rennes;;ALLEE SAINTE SOPHIE;1;;9999;;PI;0351638R;N
