Rentrée scolaire;Région académique;Académie;Département;Commune;Numéro du collège;Dénomination principale;Patronyme;Secteur;REP;REP +;Nombre d'élèves total (nombre d'élèves dans les formations du 1er cycle du 2nd degré et non du nombre total d'élèves inscrits dans l'établissement, les DIMA et les dispositifs-relais sont exclus);Nombre d'élèves total hors Segpa hors ULIS;Nombre d'élèves total Segpa;Nombre d'élèves total ULIS;Nombre total de 6èmes;Nombre de 6èmes hors Segpa hors ULIS;Nombre de 6èmes Segpa;Nombre de 6èmes ULIS;Nombre de 6èmes filles;Nombre de 6èmes garçons;Nombre de 6èmes LV1 allemand;Nombre de 6èmes LV1 anglais;Nombre de 6èmes LV1 espagnol;Nombre de 6èmes LV1 autres langues;Nombre de 6èmes LV2 allemand;Nombre de 6èmes LV2 anglais;Nombre de 6èmes LV2 espagnol;Nombre de 6èmes LV2 italien;Nombre de 6èmes LV2 autres langues;Nombre total de 5èmes;Nombre de 5èmes hors Segpa hors ULIS;Nombre de 5èmes Segpa;Nombre de 5èmes ULIS;Nombre de 5èmes filles;Nombre de 5èmes garçons;Nombre de 5èmes LV1 allemand;Nombre de 5èmes LV1 anglais;Nombre de 5èmes LV1 espagnol;Nombre de 5èmes LV1 autres langues;Nombre de 5èmes LV2 allemand;Nombre de 5èmes LV2 anglais;Nombre de 5èmes LV2 espagnol;Nombre de 5èmes LV2 italien;Nombre de 5èmes LV2 autres langues;Nombre total de 4èmes;Nombre de 4èmes hors Segpa hors ULIS;Nombre de 4èmes Segpa;Nombre de 4èmes ULIS;Nombre de 4èmes filles;Nombre de 4èmes garçons;Nombre de 4èmes LV1 allemand;Nombre de 4èmes LV1 anglais;Nombre de 4èmes LV1 espagnol;Nombre de 4èmes LV1 autres langues;Nombre de 4èmes LV2 allemand;Nombre de 4èmes LV2 anglais;Nombre de 4èmes LV2 espagnol;Nombre de 4èmes LV2 italien;Nombre de 4èmes LV2 autres langues;Nombre total de 3èmes;Nombre de 3èmes hors Segpa hors ULIS;Nombre de 3èmes Segpa;Nombre de 3èmes ULIS;Nombre de 3èmes filles;Nombre de 3èmes garçons;Nombre de 3èmes LV1 allemand;Nombre de 3èmes LV1 anglais;Nombre de 3èmes LV1 espagnol;Nombre de 3èmes LV1 autres langues;Nombre de 3èmes LV2 allemand;Nombre de 3èmes LV2 anglais;Nombre de 3èmes LV2 espagnol;Nombre de 3èmes LV2 italien;Nombre de 3èmes LV2 autres langues
2019;BRETAGNE;RENNES;ILLE-ET-VILAINE;RENNES;0350033W;COLLEGE;LES ORMEAUX;PUBLIC;0;0;568;555;0;13;132;129;0;3;63;69;0;132;0;0;0;0;0;0;23;137;131;0;6;61;76;0;137;0;0;12;0;90;21;14;139;136;0;3;72;67;0;139;0;20;0;0;105;14;20;160;159;0;1;72;88;0;160;0;28;0;0;100;32;28
2019;BRETAGNE;RENNES;ILLE-ET-VILAINE;RENNES;0350839X;COLLEGE PRIVE;SAINT-HELIER;PRIVE;0;0;546;534;0;12;136;135;0;1;61;75;0;136;0;0;0;0;0;0;0;130;129;0;1;53;77;0;129;0;0;17;0;112;0;0;139;134;0;5;72;67;0;139;0;0;29;0;106;0;0;141;136;0;5;77;64;0;141;0;0;55;0;81;0;0
2019;BRETAGNE;RENNES;ILLE-ET-VILAINE;RENNES;0350895H;COLLEGE;ROSA PARKS;PUBLIC;1;0;547;475;61;11;137;123;14;0;62;75;0;121;0;0;0;0;0;0;0;127;107;16;4;60;67;0;106;0;0;7;0;98;0;0;155;136;16;3;84;71;0;136;0;0;10;0;125;0;0;128;109;15;4;51;77;0;111;0;0;9;0;98;0;0
2019;BRETAGNE;RENNES;ILLE-ET-VILAINE;RENNES;0350963G;COLLEGE;DES HAUTES OURMES;PUBLIC;0;1;556;492;64;0;180;163;17;0;79;101;0;163;0;0;27;0;0;0;0;154;137;17;0;74;80;0;136;0;0;32;0;103;0;0;110;95;15;0;63;47;0;95;0;0;16;0;79;0;0;112;97;15;0;66;46;0;97;0;0;34;0;61;0;0
2019;BRETAGNE;RENNES;ILLE-ET-VILAINE;RENNES;0351638R;COLLEGE;ANNE DE BRETAGNE;PUBLIC;0;0;837;827;0;10;212;212;0;0;100;112;0;211;0;0;0;0;0;0;26;201;197;0;4;104;97;0;200;0;0;29;0;108;35;21;210;206;0;4;117;93;0;206;0;21;35;0;101;48;21;214;212;0;2;108;106;0;211;0;23;36;0;119;30;23
2019;BRETAGNE;RENNES;ILLE-ET-VILAINE;RENNES;0351878B;LYCEE PROFESSIONNEL;COETLOGON;PUBLIC;0;0;24;24;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;24;0;0;14;10;0;24;0;0;0;0;24;0;0
2019;BRETAGNE;RENNES;ILLE-ET-VILAINE;ROMILLE;0350057X;COLLEGE;JACQUES PREVERT;PUBLIC;0;0;590;590;0;0;160;160;0;0;80;80;0;160;0;0;0;0;0;0;0;127;127;0;0;67;60;0;127;0;0;14;0;113;0;0;166;166;0;0;76;90;0;166;0;0;19;0;147;0;0;137;137;0;0;68;69;0;137;0;0;23;0;114;0;0
2019;BRETAGNE;RENNES;ILLE-ET-VILAINE;SAINT-AUBIN-DU-CORMIER;0350039C;COLLEGE;PIERRE DE DREUX;PUBLIC;0;0;495;495;0;0;118;118;0;0;56;62;0;118;0;0;21;0;0;0;0;157;157;0;0;84;73;0;157;0;0;32;0;125;0;0;121;121;0;0;46;75;0;121;0;0;42;0;79;0;0;99;99;0;0;55;44;0;99;0;0;21;0;78;0;0
2019;BRETAGNE;RENNES;ILLE-ET-VILAINE;SAINT-AUBIN-DU-CORMIER;0350882U;COLLEGE PRIVE;STE ANNE;PRIVE;0;0;307;307;0;0;80;80;0;0;44;36;0;80;0;0;0;0;0;0;0;89;89;0;0;43;46;0;89;0;0;16;0;73;0;0;69;69;0;0;29;40;0;69;0;0;10;0;59;0;0;69;69;0;0;36;33;0;69;0;0;10;0;59;0;0
2019;BRETAGNE;RENNES;ILLE-ET-VILAINE;SAINT-GEORGES-DE-REINTEMBAULT;0350885X;COLLEGE PRIVE;JULIEN MAUNOIR;PRIVE;0;0;171;171;0;0;47;47;0;0;24;23;0;47;0;0;0;0;0;0;0;36;36;0;0;7;29;0;36;0;0;11;0;25;0;0;39;39;0;0;28;11;0;39;0;0;8;0;31;0;0;49;49;0;0;25;24;0;49;0;0;23;0;26;0;0
2019;BRETAGNE;RENNES;ILLE-ET-VILAINE;SAINT-GREGOIRE;0350780H;COLLEGE PRIVE;IMMACULEE;PRIVE;0;0;884;884;0;0;230;230;0;0;113;117;0;230;0;0;16;0;0;0;0;240;240;0;0;121;119;0;240;0;0;21;0;201;18;0;207;207;0;0;90;117;0;207;0;0;22;0;169;16;0;207;207;0;0;100;107;0;207;0;0;17;0;174;16;0
2019;BRETAGNE;RENNES;ILLE-ET-VILAINE;SAINT-MALO;0350889B;COLLEGE PRIVE;SACRE COEUR;PRIVE;0;0;339;339;0;0;82;82;0;0;33;49;0;82;0;0;0;0;0;0;0;103;103;0;0;53;50;0;103;0;0;11;0;92;0;0;76;76;0;0;48;28;0;76;0;0;7;0;69;0;0;78;78;0;0;44;34;0;78;0;0;14;0;64;0;0
2019;BRETAGNE;RENNES;ILLE-ET-VILAINE;SAINT-MEEN-LE-GRAND;0350887Z;COLLEGE PRIVE;NOTRE DAME;PRIVE;0;0;238;238;0;0;61;61;0;0;24;37;0;61;0;0;0;0;0;0;0;58;58;0;0;31;27;0;58;0;0;7;0;51;0;0;67;67;0;0;34;33;0;67;0;0;16;0;51;0;0;52;52;0;0;27;25;0;52;0;0;16;0;36;0;0
2019;BRETAGNE;RENNES;ILLE-ET-VILAINE;SAINT-MEEN-LE-GRAND;0351850W;COLLEGE;CAMILLE GUERIN;PUBLIC;0;0;412;412;0;0;91;91;0;0;42;49;0;91;0;0;0;0;0;0;0;94;94;0;0;50;44;0;94;0;0;10;0;84;0;0;105;105;0;0;50;55;0;105;0;0;13;0;92;0;0;122;122;0;0;60;62;0;122;0;0;15;0;107;0;0
2019;BRETAGNE;RENNES;ILLE-ET-VILAINE;TINTENIAC;0350050P;LP LYCEE DES METIERS;BEL AIR;PUBLIC;0;0;12;12;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;12;0;0;0;12;0;12;0;0;0;0;12;0;0
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;BAIN-DE-BRETAGNE;0350851K;COLLEGE PRIVE;ST JOSEPH;PRIVE;0;0;949;937;0;12;223;219;0;4;118;105;0;223;0;0;9;0;0;0;0;261;258;0;3;124;137;0;261;0;0;26;0;235;0;0;226;221;0;5;113;113;0;226;0;0;24;0;202;0;0;239;239;0;0;117;122;0;239;0;0;42;0;197;0;0
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;BRUZ;0350002M;COLLEGE;PIERRE BROSSOLETTE;PUBLIC;0;0;753;652;101;0;177;150;27;0;91;86;20;130;0;0;0;20;0;0;0;181;165;16;0;87;94;16;149;0;0;14;16;135;0;0;195;166;29;0;97;98;26;140;0;0;11;26;129;0;0;200;171;29;0;92;108;18;153;0;0;11;18;142;0;0
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;CESSON-SEVIGNE;0350793X;LYCEE POLYVALENT PRIVE;FREDERIC OZANAM;PRIVE;0;0;24;24;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;24;0;0;2;22;0;24;0;0;2;0;22;0;0
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;CHARTRES-DE-BRETAGNE;0351852Y;COLLEGE;DE FONTENAY;PUBLIC;0;0;603;603;0;0;170;170;0;0;96;74;27;143;0;0;0;25;0;0;0;141;141;0;0;64;77;26;115;0;0;0;26;94;21;0;159;159;0;0;65;94;0;159;0;0;20;0;113;26;0;133;133;0;0;69;64;0;133;0;0;22;0;102;9;0
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;CHATEAUBOURG;0352448W;COLLEGE;PIERRE-OLIVIER MALHERBE;PUBLIC;0;0;625;625;0;0;179;179;0;0;72;107;0;179;0;0;0;0;0;0;0;167;167;0;0;89;78;0;167;0;0;16;0;151;0;0;132;132;0;0;66;66;0;132;0;0;18;0;114;0;0;147;147;0;0;81;66;0;147;0;0;19;0;128;0;0
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;CREVIN;0352860U;COLLEGE;SIMONE VEIL;PUBLIC;0;0;592;592;0;0;141;141;0;0;80;61;0;141;0;0;0;0;0;0;0;141;141;0;0;70;71;0;141;0;0;0;0;114;27;0;161;161;0;0;75;86;0;161;0;0;0;0;146;15;0;149;149;0;0;74;75;0;149;0;0;16;0;133;0;0
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;DOL-DE-BRETAGNE;0350009V;LYCEE PROFESSIONNEL;ALPHONSE PELLE;PUBLIC;0;0;11;11;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;11;0;0;3;8;0;11;0;0;0;0;11;0;0
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;DOL-DE-BRETAGNE;0350708E;COLLEGE;PAUL FEVAL;PUBLIC;1;0;653;530;111;12;173;141;29;3;84;89;0;144;0;0;12;0;0;0;0;165;136;27;2;70;95;0;138;0;0;12;0;126;0;0;150;119;26;5;70;80;0;124;0;0;18;0;104;0;0;165;134;29;2;76;89;0;136;0;0;27;0;107;0;0
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;JANZE;0351053E;COLLEGE;JEAN MONNET;PUBLIC;0;0;667;558;109;0;170;140;30;0;97;73;25;115;0;0;0;25;0;0;0;184;152;32;0;87;97;23;129;0;0;13;23;116;0;0;155;131;24;0;73;82;22;109;0;0;0;22;109;0;0;158;135;23;0;72;86;0;135;0;0;17;0;118;0;0
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;LAILLE;0352959B;COLLEGE;MARIE CURIE;PUBLIC;0;0;294;294;0;0;111;111;0;0;50;61;0;111;0;0;9;0;0;0;0;71;71;0;0;42;29;0;71;0;0;4;0;59;8;0;62;62;0;0;32;30;0;62;0;0;4;0;56;2;0;50;50;0;0;23;27;0;50;0;0;3;0;46;1;0
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;LE RHEU;0351847T;COLLEGE;GEORGES BRASSENS;PUBLIC;0;0;853;853;0;0;193;193;0;0;100;93;0;193;0;0;17;0;0;0;0;217;217;0;0;96;121;0;217;0;0;20;0;166;31;0;224;224;0;0;119;105;0;224;0;0;26;0;169;29;0;219;219;0;0;119;100;0;219;0;0;22;0;170;26;0
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;PACE;0352319F;COLLEGE PRIVE;ST GABRIEL;PRIVE;0;0;1016;1016;0;0;260;260;0;0;119;141;0;260;0;0;14;0;55;0;18;256;256;0;0;132;124;0;256;0;0;22;0;217;0;17;254;254;0;0;112;142;0;254;0;26;30;0;198;0;26;246;246;0;0;121;125;0;246;0;27;27;0;192;0;27
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;RENNES;0350734H;COLLEGE;LES CHALAIS;PUBLIC;1;0;475;475;0;0;115;115;0;0;54;61;0;115;0;0;0;0;0;0;0;122;122;0;0;56;66;0;122;0;0;21;0;72;25;0;105;105;0;0;53;52;0;105;0;0;17;0;66;21;0;133;133;0;0;77;56;0;133;0;0;28;0;77;24;0
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;RENNES;0350776D;LYCEE POLYVALENT PRIVE;ST VINCENT-PROVIDENCE;PRIVE;0;0;17;17;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;17;0;0;7;10;0;17;0;0;1;0;16;0;0
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;RENNES;0350895H;COLLEGE;ROSA PARKS;PUBLIC;1;0;534;465;58;11;119;107;11;1;71;48;0;107;0;0;0;0;0;0;0;139;121;16;2;64;75;0;123;0;0;9;0;114;0;0;126;106;15;5;58;68;0;108;0;0;7;0;100;0;0;150;131;16;3;84;66;0;134;0;0;13;0;118;0;0
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;RENNES;0351851X;COLLEGE;LA BINQUENAIS;PUBLIC;1;0;532;457;60;15;151;136;13;2;75;76;31;96;0;11;0;42;0;0;0;131;114;16;1;59;72;26;78;0;11;5;37;61;11;0;137;119;15;3;74;63;23;89;0;1;6;33;71;11;1;113;88;16;9;51;62;12;82;0;0;2;15;61;13;0
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;RENNES;0352070K;COLLEGE PRIVE;ASSOMPTION;PRIVE;0;0;992;992;0;0;255;255;0;0;126;129;0;255;0;0;0;0;0;0;0;249;249;0;0;112;137;0;249;0;0;34;0;176;39;0;240;240;0;0;122;118;0;240;0;0;43;0;177;20;0;248;248;0;0;126;122;0;248;0;0;44;0;185;19;0
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;SAINT-GEORGES-DE-REINTEMBAULT;0350041E;COLLEGE;DE ROQUEBLEUE;PUBLIC;0;0;153;153;0;0;44;44;0;0;21;23;0;44;0;0;0;0;0;0;0;44;44;0;0;22;22;0;44;0;0;7;0;37;0;0;32;32;0;0;17;15;0;32;0;0;5;0;27;0;0;33;33;0;0;20;13;0;33;0;0;4;0;29;0;0
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;SAINT-MALO;0350044H;COLLEGE;CHATEAUBRIAND;PUBLIC;0;0;328;316;0;12;77;74;0;3;33;44;0;74;0;0;0;0;0;0;0;78;75;0;3;34;44;0;75;0;0;0;0;75;0;0;90;85;0;5;39;51;0;85;0;0;7;0;78;0;0;83;82;0;1;33;50;0;82;0;0;9;0;73;0;0
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;SAINT-MALO;0350062C;LYCEE PROFESSIONNEL;MAUPERTUIS;PUBLIC;0;0;36;36;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;36;0;0;13;23;0;36;0;0;0;0;36;0;0
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;TINTENIAC;0350051R;COLLEGE;THEOPHILE BRIANT;PUBLIC;0;0;650;638;0;12;144;144;0;0;61;83;0;144;0;0;25;0;0;0;0;198;192;0;6;94;104;0;198;0;0;17;0;181;0;0;153;152;0;1;69;84;0;153;0;0;14;0;139;0;0;155;150;0;5;87;68;0;155;0;0;14;0;136;0;0
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;VAL D'ANAST;0350017D;COLLEGE;DU QUERPON;PUBLIC;0;0;397;397;0;0;100;100;0;0;57;43;0;100;0;0;0;0;0;0;0;95;95;0;0;39;56;0;95;0;0;4;0;91;0;0;104;104;0;0;49;55;0;104;0;0;19;0;85;0;0;98;98;0;0;55;43;0;98;0;0;11;0;87;0;0
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;VERN-SUR-SEICHE;0352541X;COLLEGE;THEODORE MONOD;PUBLIC;0;0;569;557;0;12;154;154;0;0;74;80;0;154;0;0;11;0;0;0;0;149;140;0;9;68;81;0;140;0;0;16;0;110;0;14;130;128;0;2;70;60;0;128;0;0;22;0;106;0;0;136;135;0;1;64;72;0;135;0;0;18;0;117;0;0
2021;BRETAGNE;RENNES;ILLE-ET-VILAINE;BREAL-SOUS-MONTFORT;0352958A;COLLEGE;FRANCOISE ÉLIE;PUBLIC;0;0;528;528;0;0;189;189;0;0;90;99;0;189;0;0;24;0;0;0;0;148;148;0;0;76;72;0;148;0;0;0;0;125;23;0;113;113;0;0;58;55;0;113;0;0;0;0;101;12;0;78;78;0;0;33;45;0;78;0;0;0;0;71;7;0
2021;BRETAGNE;RENNES;ILLE-ET-VILAINE;CHATEAUBOURG;0352448W;COLLEGE;PIERRE-OLIVIER MALHERBE;PUBLIC;0;0;645;645;0;0;170;170;0;0;87;83;0;170;0;0;0;0;0;0;0;176;176;0;0;70;106;0;176;0;0;9;0;167;0;0;166;166;0;0;88;78;0;166;0;0;16;0;150;0;0;133;133;0;0;66;67;0;133;0;0;16;0;117;0;0
2021;BRETAGNE;RENNES;ILLE-ET-VILAINE;COMBOURG;0350857S;COLLEGE PRIVE;ST GILDUIN;PRIVE;0;0;420;420;0;0;109;109;0;0;50;59;0;109;0;0;0;0;0;0;0;103;103;0;0;52;51;0;103;0;0;21;0;82;0;0;105;105;0;0;50;55;0;105;0;0;9;0;96;0;0;103;103;0;0;45;58;0;103;0;0;20;0;83;0;0
2021;BRETAGNE;RENNES;ILLE-ET-VILAINE;FOUGERES;0351997F;COLLEGE PRIVE;SAINTE-JEANNE-D'ARC LA SALLE;PRIVE;0;0;456;456;0;0;116;116;0;0;51;65;0;116;0;0;0;0;0;0;0;111;111;0;0;56;55;0;111;0;0;21;0;90;0;0;118;118;0;0;51;67;0;118;0;0;7;0;111;0;0;111;111;0;0;58;53;0;111;0;0;13;0;98;0;0
2021;BRETAGNE;RENNES;ILLE-ET-VILAINE;GUIGNEN;0350864Z;COLLEGE PRIVE;ST JOSEPH;PRIVE;0;0;375;375;0;0;96;96;0;0;56;40;0;96;0;0;0;0;0;0;0;105;105;0;0;48;57;0;105;0;0;9;0;96;0;0;101;101;0;0;56;45;0;101;0;0;9;0;92;0;0;73;73;0;0;37;36;0;73;0;0;5;0;68;0;0
2021;BRETAGNE;RENNES;ILLE-ET-VILAINE;LA RICHARDAIS;0353036K;COLLEGE PRIVE;SAINTE-MARIE;PRIVE;0;0;540;540;0;0;150;150;0;0;70;80;0;150;0;0;14;0;56;0;0;140;140;0;0;73;67;0;140;0;0;21;0;119;0;0;119;119;0;0;56;63;0;119;0;0;19;0;100;0;0;131;131;0;0;59;72;0;131;0;0;25;0;106;0;0
2021;BRETAGNE;RENNES;ILLE-ET-VILAINE;LE RHEU;0351847T;COLLEGE;GEORGES BRASSENS;PUBLIC;0;0;786;786;0;0;173;173;0;0;82;91;0;173;0;0;21;0;0;0;0;191;191;0;0;104;87;0;191;0;0;12;0;147;32;0;210;210;0;0;97;113;0;210;0;0;19;0;163;28;0;212;212;0;0;116;96;0;212;0;0;27;0;161;24;0
2021;BRETAGNE;RENNES;ILLE-ET-VILAINE;MONTAUBAN-DE-BRETAGNE;0352247C;COLLEGE;EVARISTE GALOIS;PUBLIC;0;0;674;662;0;12;177;176;0;1;84;93;0;177;0;0;0;0;0;0;0;186;182;0;4;90;96;0;185;0;0;13;0;170;0;0;145;142;0;3;70;75;0;143;0;0;7;0;135;0;0;166;162;0;4;86;80;0;163;0;0;36;0;126;0;0
2021;BRETAGNE;RENNES;ILLE-ET-VILAINE;MONTFORT-SUR-MEU;0351791G;COLLEGE;LOUIS GUILLOUX;PUBLIC;0;0;796;668;128;0;206;174;32;0;115;91;0;174;0;0;25;0;0;0;0;209;178;31;0;103;106;0;178;0;0;23;0;155;0;0;197;164;33;0;97;100;0;164;0;0;28;0;136;0;0;184;152;32;0;91;93;0;152;0;0;19;0;133;0;0
2021;BRETAGNE;RENNES;ILLE-ET-VILAINE;MORDELLES;0352030S;COLLEGE;MORVAN LEBESQUE;PUBLIC;0;0;469;456;0;13;129;128;0;1;51;78;0;129;0;0;0;0;0;0;0;128;120;0;8;81;47;0;128;0;0;5;0;112;5;0;101;98;0;3;43;58;0;101;0;0;6;0;81;12;0;111;110;0;1;51;60;0;111;0;0;0;0;91;19;0
2021;BRETAGNE;RENNES;ILLE-ET-VILAINE;RENNES;0350031U;LP LYCEE DES METIERS;JEAN JAURES;PUBLIC;0;0;34;34;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;34;0;0;2;32;0;24;0;0;0;0;24;0;0
2021;BRETAGNE;RENNES;ILLE-ET-VILAINE;RENNES;0350710G;LYCEE GENERAL;FRANCOIS RENE DE CHATEAUBRIAND;PUBLIC;0;0;2;2;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;1;1;0;2;0;0;0;0;2;0;0
2021;BRETAGNE;RENNES;ILLE-ET-VILAINE;RENNES;0350734H;COLLEGE;LES CHALAIS;PUBLIC;1;0;457;457;0;0;110;110;0;0;59;51;0;108;0;0;0;0;0;0;0;108;108;0;0;51;57;0;108;0;0;15;0;68;25;0;118;118;0;0;63;55;0;118;0;0;20;0;74;24;0;121;121;0;0;71;50;0;121;0;0;21;0;75;24;0
2021;BRETAGNE;RENNES;ILLE-ET-VILAINE;RENNES;0350747X;ETAB.REGIONAL ENSEIGNT ADAPTE;MAGDA HOLLANDER-LAFON;PUBLIC;0;0;64;;64;0;15;;15;0;7;8;0;0;0;0;0;0;0;0;0;16;0;16;0;3;13;0;0;0;0;0;0;0;0;0;16;0;16;0;1;15;0;0;0;0;0;0;0;0;0;17;0;17;0;5;12;0;0;0;0;0;0;0;0;0
2021;BRETAGNE;RENNES;ILLE-ET-VILAINE;RENNES;0350835T;COLLEGE PRIVE;LA TOUR D'AUVERGNE LA SALLE;PRIVE;0;0;435;423;0;12;113;113;0;0;57;56;0;113;0;0;0;0;0;0;1;107;105;0;2;53;54;0;105;0;0;8;0;96;0;1;107;104;0;3;52;55;0;104;0;0;12;0;92;0;0;108;101;0;7;62;46;0;101;0;0;13;0;88;0;0
2021;BRETAGNE;RENNES;ILLE-ET-VILAINE;RENNES;0350913C;COLLEGE;CLOTILDE VAUTIER;PUBLIC;1;0;411;351;60;0;101;89;12;0;50;51;0;89;0;0;0;0;0;0;9;98;82;16;0;41;57;0;82;0;0;14;0;56;0;10;110;94;16;0;51;59;0;94;0;8;6;0;78;0;8;102;86;16;0;39;63;0;86;0;11;22;0;50;0;11
2021;BRETAGNE;RENNES;ILLE-ET-VILAINE;RENNES;0350963G;COLLEGE;DES HAUTES OURMES;PUBLIC;0;1;672;609;63;0;187;172;15;0;91;96;0;172;0;0;19;0;0;0;0;155;139;16;0;78;77;0;139;0;0;35;0;104;0;0;177;161;16;0;85;92;0;161;0;0;49;0;112;0;0;153;137;16;0;74;79;0;137;0;0;31;0;103;0;0
2021;BRETAGNE;RENNES;ILLE-ET-VILAINE;RENNES;0350965J;COLLEGE;LE LANDRY;PUBLIC;0;0;539;526;0;13;113;110;0;3;50;63;0;100;0;8;0;0;0;0;0;147;145;0;2;67;80;0;140;0;7;24;7;115;0;0;133;127;0;6;70;63;0;133;0;0;15;0;116;0;0;146;144;0;2;75;71;0;146;0;0;29;0;112;0;0
2021;BRETAGNE;RENNES;ILLE-ET-VILAINE;RENNES;0351054F;LYCEE PROFESSIONNEL;CHARLES TILLON;PUBLIC;0;0;24;24;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;24;0;0;10;14;0;24;0;0;0;0;24;0;0
2021;BRETAGNE;RENNES;ILLE-ET-VILAINE;RENNES;0351878B;LYCEE PROFESSIONNEL;COETLOGON;PUBLIC;0;0;24;24;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;24;0;0;14;10;0;24;0;0;0;0;24;0;0
2021;BRETAGNE;RENNES;ILLE-ET-VILAINE;ROMILLE;0350057X;COLLEGE;JACQUES PREVERT;PUBLIC;0;0;561;561;0;0;157;157;0;0;84;73;0;157;0;0;0;0;0;0;0;139;139;0;0;67;72;0;139;0;0;12;0;127;0;0;154;154;0;0;76;78;0;154;0;0;9;0;145;0;0;111;111;0;0;61;50;0;111;0;0;13;0;98;0;0
2021;BRETAGNE;RENNES;ILLE-ET-VILAINE;SAINT-GEORGES-DE-REINTEMBAULT;0350885X;COLLEGE PRIVE;JULIEN MAUNOIR;PRIVE;0;0;143;143;0;0;38;38;0;0;9;29;0;38;0;0;0;0;0;0;0;34;34;0;0;12;22;0;34;0;0;8;0;26;0;0;41;41;0;0;20;21;0;41;0;0;13;0;28;0;0;30;30;0;0;8;22;0;30;0;0;8;0;22;0;0
2021;BRETAGNE;RENNES;ILLE-ET-VILAINE;SAINT-JACQUES-DE-LA-LANDE;0352589Z;COLLEGE;JEAN MOULIN;PUBLIC;0;0;412;399;0;13;94;94;0;0;41;53;0;94;0;0;14;0;0;0;0;98;91;0;7;57;41;0;98;0;0;14;0;84;0;0;111;107;0;4;60;51;0;111;0;0;14;0;97;0;0;109;107;0;2;51;58;0;109;0;0;22;0;85;0;0
2021;BRETAGNE;RENNES;ILLE-ET-VILAINE;VAL D'ANAST;0350017D;COLLEGE;DU QUERPON;PUBLIC;0;0;365;365;0;0;75;75;0;0;37;38;0;75;0;0;0;0;0;0;0;100;100;0;0;57;43;0;100;0;0;9;0;91;0;0;97;97;0;0;41;56;0;97;0;0;4;0;93;0;0;93;93;0;0;49;44;0;93;0;0;17;0;76;0;0
